timestamp,price,spread,volume
0,250.0,1.25,0
1,250.0,1.25,0
2,250.0,0.0,6
3,249.375,1.2468749999999886,0
4,248.626875,1.2468749999999886,3
5,248.626875,1.2468749999999886,2
6,248.626875,1.4917612499999962,5
7,248.37824812500003,0.6216915009375157,0
8,247.94321325046877,0.5598144563435596,1
9,247.53933441567176,0.032367893756088506,0
10,247.27561113437804,0.032367893756088506,0
11,247.27561113437804,0.27962732094357534,2
12,247.1519814207843,4.045474422408802,12
13,248.6022627887956,1.2430113139439527,0
14,248.9751661829788,2.27133947399318,3
15,249.4893302630034,1.0109250718651026,0
16,250.11953746406743,2.27133947399318,3
17,249.4893302630034,2.1336270580486314,2
18,249.42047405503115,4.3767780096244735,8
19,247.98034647238404,0.0,5
20,245.6690695322596,0.0,3
21,250.16873547719626,1.5582027630800326,0
22,249.0429761675489,0.5414211036448648,0
23,248.5345853378313,0.03694251019780381,0
24,248.28234604110776,0.0,3
25,246.53154211141543,1.7531665167188635,0
26,245.05235285874693,4.629526289266238,3
27,246.49053274502063,4.629526289266238,0
28,246.49053274502063,0.0,3
29,242.69978289566606,9.813737674430286,4
30,245.26186663998112,9.813737674430286,0
31,245.26186663998112,0.0,2
32,240.35499780276598,0.0,1
33,238.44708863593627,14.240676905513538,6
34,243.50466154724324,0.0,2
35,236.38432309448646,15.884375475199988,2
36,242.6828122624,0.0,2
37,234.7406245248,2.418392409632645,0
38,234.15377296348802,1.911863919321263,0
39,233.90050871833233,1.6572867411622667,0
40,233.77322012925282,10.541958629348187,4
41,238.2155560733458,0.0,6
42,250.86152157944994,2.7565844575566985,0
43,251.48867538339857,2.342757551200009,0
44,251.69558883657692,2.136713007294901,0
45,251.79861110852949,2.136713007294901,0
46,251.79861110852949,2.869805671261844,1
47,252.27568124710626,2.2670841258911594,0
48,252.57704201979163,1.9666588291246114,0
49,252.7272546681749,20.766007324065498,8
50,243.32758042070446,3.015706194462382,0
51,243.08425284028377,3.015706194462382,0
52,243.08425284028377,13.045116881796531,5
53,248.09895818395086,0.0,3
54,255.05672884746306,3.295142739972988,0
55,255.8218990340054,0.0,2
56,258.2146284950754,0.0,0
57,258.2146284950754,0.0,3
58,260.74774061301764,0.0,3
59,254.17432766401893,0.0,1
60,241.57639974305258,0.0,0
61,241.57639974305258,0.0,1
62,243.81146929126737,0.0,0
63,243.81146929126737,2.95094214438717,0
64,244.54290369914116,0.0,8
65,231.90662870309146,0.0,2
66,246.75618758671843,3.317728316998455,0
67,246.75618758671843,0.0,4
68,244.90551617981805,0.0,1
69,246.74230755116668,0.0,1
70,248.71624601157603,3.6691255516205956,0
71,248.96496225758762,0.0,2
72,251.05270829082028,3.7082452439696567,0
73,251.5548137074019,6.278536847609416,2
74,250.26966790558203,0.0,3
75,243.06872480846943,3.475543249455484,0
76,242.94719044606518,0.0,2
77,253.40893632938673,0.0,0
78,253.40893632938673,3.8011340449407953,0
79,253.53564079755142,3.6753165080532426,0
80,253.5985495659952,3.472767864892319,0
81,253.69982388757566,3.3720753843211924,0
82,253.75017012786122,3.499793488231205,2
83,253.81402917981623,0.0,5
84,252.06413243570063,0.0,1
85,254.31695379481815,0.0,0
86,254.31695379481815,2.5370069678589005,0
87,254.95274617930517,5.100911475424141,4
88,254.31134704968065,15.652383966055282,3
89,249.0356108043651,0.0,2
90,256.8618027873927,0.0,1
91,258.43362082022225,19.02181236577323,3
92,250.72032500422404,2.7312861551178003,0
93,250.72032500422404,2.7312861551178003,0
94,250.72032500422404,0.0,3
95,260.23123118711067,2.8402315794702417,0
96,260.62157803389135,0.0,2
97,262.53652547851044,0.0,1
98,264.5897671455216,0.0,8
99,266.7941890968377,2.850752329563079,0
100,266.7941890968377,0.0,2
101,265.3659774252698,0.0,1
102,263.6798560709708,2.8342595035556997,0
103,263.28433628686435,2.8342595035556997,0
104,263.28433628686435,2.8342595035556997,0
105,263.28433628686435,2.4332132993419577,0
106,263.08381318475745,2.2319163258083563,0
107,262.9831646979907,0.0,3
108,261.27925206906576,2.7990461292102964,0
109,260.49541431285854,0.0,8
110,268.22240076840563,0.0,0
111,268.22240076840563,0.0,0
112,268.22240076840563,2.514869485292138,0
113,268.49062316917406,2.2476362968656076,0
114,268.6242397633873,10.652166663566732,3
115,264.42197458003676,2.1248311832931677,0
116,264.28976359274674,2.041184856331654,0
117,264.247940429266,1.9919723402755949,0
118,264.223334171238,1.957627215375453,0
119,264.20616160878785,2.1382706520066677,1
120,264.1158398904723,0.0,6
121,258.3633479833906,0.0,0
122,258.3633479833906,8.974684104600556,2
123,260.69763316417533,2.259687377402315,0
124,259.9155402646828,11.365702741957818,8
125,264.4685479469606,2.321792332093196,0
126,264.73301649490753,0.0,3
127,270.1513993179395,0.0,0
128,270.1513993179395,0.0,0
129,270.1513993179395,2.536215254549802,0
130,270.8267778162343,2.536215254549802,0
131,270.8267778162343,1.7518481863716602,0
132,271.2189613503234,1.7518481863716602,0
133,271.2189613503234,0.0,4
134,273.05959620474573,5.6271545758359025,2
135,272.37224747687736,0.0,2
136,275.1858247647953,0.0,1
137,277.28874609871156,21.562262984028848,7
138,268.7767890662566,2.2560448270522784,0
139,268.9111774607897,11.774765511007445,2
140,273.6705378027673,11.774765511007445,0
141,273.6705378027673,6.736399313115896,1
142,276.18972090171303,10.248092513117399,3
143,272.8891705654173,2.512401128765646,0
144,273.02561515070005,2.512401128765646,0
145,273.02561515070005,2.370596605369542,0
146,273.0965174123981,2.300296135643123,0
147,273.13166764726134,2.2130872929834595,0
148,273.17527206859114,2.1696329333597646,0
149,273.196999248403,2.1479663296630633,0
150,273.20783255025134,2.1366206400275587,0
151,273.2135053950691,5.862365740254745,8
152,275.08203395184864,2.414658342635562,0
153,276.319903104632,5.616013166236428,8
154,274.7192256928315,5.616013166236428,0
155,274.7192256928315,9.76210796709114,2
156,272.6461782924042,2.376791120877215,0
157,272.50985520325804,15.563394344021049,3
158,265.7773547462527,0.0,3
159,256.21029111187505,0.0,1
160,254.25036463291838,0.0,1
161,252.06382642702852,2.319597904437103,0
162,250.9295392081069,2.319597904437103,0
163,250.9295392081069,0.0,2
164,248.6735894999884,0.0,0
